Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),Iteration_number
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,45,95,72,59,36,9,52.0,27.0,84.0,invalid,57.0,32.0,177
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientH,100,row_32||row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,34,106,70,72,34,0,52.0,75.0,73.0,23.0,-2.0,21.0,177
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38||row_38||row_38||row_38||row_38||row_38||row_38,15,19,70,12,7,8,52.0,25.0,81.0,invalid,56.0,29.0,98
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientH,140,N/A,0,0,28,0,0,0,52.0,N/A,N/A,N/A,N/A,N/A,29
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,47,92,70,58,34,13,52.0,28.0,86.0,invalid,58.0,34.0,176
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientH,120,row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38,8,29,68,21,8,0,52.0,75.0,71.0,23.0,-4.0,19.0,98
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientH,160,row_37,1,0,28,0,0,1,52.0,29.0,N/A,invalid,N/A,N/A,30
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientH,80,row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,37,104,72,67,37,0,52.0,76.0,75.0,24.0,-1.0,23.0,177
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,280,row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_31||row_31||row_31||row_31||row_31||row_28||row_28||row_29||row_29||row_29,17,0,182,0,0,17,52.0,89.0,N/A,37.0,N/A,N/A,200
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,200,row_32||row_32||row_32||row_31||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_31||row_31||row_32||row_32||row_32||row_29,18,0,180,0,0,18,52.0,93.0,N/A,41.0,N/A,N/A,199
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,260,row_32||row_32||row_32||row_32||row_32||row_32||row_31||row_31||row_31||row_31||row_31||row_31||row_32||row_29||row_28||row_32||row_32||row_32||row_29,19,0,179,0,0,19,52.0,88.0,N/A,36.0,N/A,N/A,199
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,240,N/A,0,0,88,0,0,0,52.0,N/A,N/A,N/A,N/A,N/A,89
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,160,row_31||row_32||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_31||row_31||row_31||row_31||row_32||row_32||row_32||row_29,17,0,182,0,0,17,52.0,98.0,N/A,46.0,N/A,N/A,200
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,80,row_32||row_32||row_31||row_31||row_31||row_31||row_31||row_31||row_31||row_31||row_31||row_32||row_32||row_32||row_29,15,0,184,0,0,15,52.0,107.0,N/A,55.0,N/A,N/A,200
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,140,row_32||row_32||row_31||row_31||row_31||row_31||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_31||row_31||row_32||row_32||row_32,18,0,180,0,0,18,52.0,100.0,N/A,48.0,N/A,N/A,199
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,180,row_32||row_32||row_31||row_32||row_32||row_31||row_32||row_32||row_31||row_31||row_31||row_31||row_31||row_34,14,0,155,0,0,14,52.0,99.0,N/A,47.0,N/A,N/A,170
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,220,row_31||row_32||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_31||row_32||row_32||row_32||row_32||row_29,19,0,180,0,0,19,52.0,93.0,N/A,41.0,N/A,N/A,200
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,320,N/A,0,0,35,0,0,0,52.0,N/A,N/A,N/A,N/A,N/A,36
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,300,row_31||row_31||row_31||row_32||row_32||row_31||row_32||row_32||row_31||row_31||row_31||row_31||row_31||row_28||row_28||row_29||row_29,17,0,163,0,0,17,52.0,90.0,N/A,38.0,N/A,N/A,181
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,100,row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_29,16,0,183,0,0,16,52.0,107.0,N/A,55.0,N/A,N/A,200
6,6,if _>=52 and _<177:||data_to_prepend["glucose"]=str(282),patientA,120,row_8,1,0,8,0,0,1,52.0,7.0,N/A,invalid,N/A,N/A,10
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,29,63,106,42,21,8,90.0,25.0,117.0,invalid,92.0,27.0,178
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,27,58,109,41,17,10,90.0,28.0,122.0,invalid,94.0,32.0,178
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,31,55,108,37,18,13,90.0,29.0,124.0,invalid,95.0,34.0,177
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,240,N/A,0,0,18,0,0,0,90.0,N/A,N/A,N/A,N/A,N/A,19
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,180,row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,26,62,107,43,19,7,90.0,23.0,117.0,invalid,94.0,27.0,177
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,27,59,107,42,17,10,90.0,27.0,120.0,invalid,93.0,30.0,177
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,100,row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,22,67,109,45,22,0,90.0,111.0,112.0,21.0,1.0,22.0,177
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,29,61,106,41,20,9,90.0,25.0,118.0,invalid,93.0,28.0,177
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,140,row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,22,67,111,45,22,0,90.0,113.0,114.0,23.0,1.0,24.0,179
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,93,0,0,9,90.0,29.0,N/A,invalid,N/A,N/A,103
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,120,row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,20,66,110,46,20,0,90.0,115.0,113.0,25.0,-2.0,23.0,177
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,160,N/A,0,0,25,0,0,0,90.0,N/A,N/A,N/A,N/A,N/A,26
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientH,80,row_32||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38||row_38,19,52,112,33,19,0,90.0,113.0,115.0,23.0,2.0,25.0,165
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,280,row_32||row_32||row_31||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_29||row_35||row_35,14,0,180,0,0,14,90.0,138.0,N/A,48.0,N/A,N/A,195
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,200,row_32||row_32||row_31||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_29||row_28,14,0,185,0,0,14,90.0,138.0,N/A,48.0,N/A,N/A,200
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,260,row_31||row_32||row_32||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_29||row_28,14,0,185,0,0,14,90.0,139.0,N/A,49.0,N/A,N/A,200
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,240,row_32||row_31||row_32||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_29,12,0,186,0,0,12,90.0,138.0,N/A,48.0,N/A,N/A,199
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,160,row_32||row_31||row_31||row_31||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_29,12,0,187,0,0,12,90.0,138.0,N/A,48.0,N/A,N/A,200
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,80,row_3||row_32||row_31||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_29,13,0,186,0,0,13,90.0,50.0,N/A,invalid,N/A,N/A,200
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,140,N/A,0,0,17,0,0,0,90.0,N/A,N/A,N/A,N/A,N/A,18
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,180,row_32||row_32||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_28||row_28,12,0,187,0,0,12,90.0,138.0,N/A,48.0,N/A,N/A,200
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,220,N/A,0,0,23,0,0,0,90.0,N/A,N/A,N/A,N/A,N/A,24
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,320,row_32||row_32||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_28||row_28,13,0,186,0,0,13,90.0,139.0,N/A,49.0,N/A,N/A,200
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,300,row_32||row_32||row_31||row_32||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_32,13,0,185,0,0,13,90.0,136.0,N/A,46.0,N/A,N/A,199
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,100,row_32||row_32||row_31||row_31||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_29||row_28,13,0,186,0,0,13,90.0,138.0,N/A,48.0,N/A,N/A,200
6,4,if _>=90 and _<165:||data_to_prepend["glucose"]=str(231),patientA,120,row_1||row_32||row_32||row_32||row_31||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_28||row_28||row_28,15,0,184,0,0,15,90.0,5.0,N/A,invalid,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_1||row_6,10,0,188,0,0,10,104.0,26.0,N/A,invalid,N/A,N/A,199
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_1,11,0,188,0,0,11,104.0,28.0,N/A,invalid,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_1||row_1||row_1||row_6,15,0,184,0,0,15,104.0,29.0,N/A,invalid,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_1||row_1||row_1,14,0,185,0,0,14,104.0,25.0,N/A,invalid,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,180,row_37||row_37||row_37||row_7,4,0,147,0,0,4,104.0,27.0,N/A,invalid,N/A,N/A,152
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_1,12,0,187,0,0,12,104.0,27.0,N/A,invalid,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,100,row_1||row_1||row_1,3,0,196,0,0,3,104.0,151.0,N/A,47.0,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_1,11,0,188,0,0,11,104.0,25.0,N/A,invalid,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,140,row_1||row_1||row_1||row_37||row_37,5,0,193,0,0,5,104.0,150.0,N/A,46.0,N/A,N/A,199
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_1,12,0,186,0,0,12,104.0,28.0,N/A,invalid,N/A,N/A,199
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,120,N/A,0,0,141,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,142
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,160,row_1||row_1||row_1,3,0,196,0,0,3,104.0,151.0,N/A,47.0,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientH,80,row_1||row_1||row_1,3,0,196,0,0,3,104.0,151.0,N/A,47.0,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,280,N/A,0,15,184,15,0,0,104.0,N/A,160.0,N/A,N/A,56.0,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,200,N/A,0,26,144,26,0,0,104.0,N/A,147.0,N/A,N/A,43.0,171
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,260,N/A,0,20,165,20,0,0,104.0,N/A,157.0,N/A,N/A,53.0,186
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,240,N/A,0,27,172,27,0,0,104.0,N/A,153.0,N/A,N/A,49.0,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,160,N/A,0,43,156,43,0,0,104.0,N/A,142.0,N/A,N/A,38.0,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,80,N/A,0,43,156,43,0,0,104.0,N/A,142.0,N/A,N/A,38.0,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,140,N/A,0,0,101,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,102
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,180,N/A,0,39,160,39,0,0,104.0,N/A,145.0,N/A,N/A,41.0,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,220,N/A,0,31,167,31,0,0,104.0,N/A,149.0,N/A,N/A,45.0,199
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,320,N/A,0,0,199,0,0,0,104.0,N/A,N/A,N/A,N/A,N/A,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,300,N/A,0,8,191,8,0,0,104.0,N/A,164.0,N/A,N/A,60.0,200
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,100,N/A,0,53,145,53,0,0,104.0,N/A,65.0,N/A,N/A,invalid,199
4,7,if _>=104 and _<150:||loaded_suggested_data["rate"]=0.193,patientA,120,N/A,0,49,150,49,0,0,104.0,N/A,137.0,N/A,N/A,33.0,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_31,8,0,191,0,0,8,110.0,25.0,N/A,invalid,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,110.0,28.0,N/A,invalid,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,110.0,29.0,N/A,invalid,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,110.0,25.0,N/A,invalid,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,180,row_37||row_37||row_37||row_37||row_37||row_37||row_31,7,0,192,0,0,7,110.0,24.0,N/A,invalid,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,110.0,27.0,N/A,invalid,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,100,row_34,1,0,165,0,0,1,110.0,165.0,N/A,55.0,N/A,N/A,167
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,190,0,0,8,110.0,25.0,N/A,invalid,N/A,N/A,199
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,140,N/A,0,0,199,0,0,0,110.0,N/A,N/A,N/A,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,110.0,29.0,N/A,invalid,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,120,row_31,1,0,197,0,0,1,110.0,4.0,N/A,invalid,N/A,N/A,199
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,160,N/A,0,0,199,0,0,0,110.0,N/A,N/A,N/A,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientH,80,row_31,1,0,198,0,0,1,110.0,155.0,N/A,45.0,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,260,row_1,1,0,191,0,0,1,110.0,124.0,N/A,14.0,N/A,N/A,193
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,240,row_1,1,0,198,0,0,1,110.0,124.0,N/A,14.0,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,160,row_1,1,0,197,0,0,1,110.0,123.0,N/A,13.0,N/A,N/A,199
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,80,N/A,0,0,118,0,0,0,110.0,N/A,N/A,N/A,N/A,N/A,119
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,140,N/A,0,0,76,0,0,0,110.0,N/A,N/A,N/A,N/A,N/A,77
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,180,row_1,1,0,198,0,0,1,110.0,124.0,N/A,14.0,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,220,row_1,1,0,197,0,0,1,110.0,123.0,N/A,13.0,N/A,N/A,199
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,320,row_1,1,0,198,0,0,1,110.0,124.0,N/A,14.0,N/A,N/A,200
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,100,row_28||row_1,2,15,181,15,0,2,110.0,34.0,61.0,invalid,27.0,invalid,199
4,5,if _>=110 and _<123:||loaded_suggested_data["rate"]=0.126,patientA,120,row_1,1,0,198,0,0,1,110.0,124.0,N/A,14.0,N/A,N/A,200
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,18,127,18,0,8,11.0,102.0,81.0,91.0,-21.0,70.0,154
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37,7,0,192,0,0,7,11.0,103.0,N/A,92.0,N/A,N/A,200
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,189,0,0,9,11.0,101.0,N/A,90.0,N/A,N/A,199
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37,7,11,181,11,0,7,11.0,103.0,85.0,92.0,-18.0,74.0,200
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,180,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,26,165,26,0,8,11.0,102.0,75.0,91.0,-27.0,64.0,200
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_31,9,4,186,4,0,9,11.0,102.0,89.0,91.0,-13.0,78.0,200
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,100,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,51,139,51,0,9,11.0,104.0,53.0,93.0,-51.0,42.0,200
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,17,173,17,0,8,11.0,101.0,80.0,90.0,-21.0,69.0,199
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,140,N/A,0,0,49,0,0,0,11.0,N/A,N/A,N/A,N/A,N/A,50
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,11.0,102.0,N/A,91.0,N/A,N/A,200
4,1,if _>=11 and _<76:||loaded_suggested_data["rate"]=0.028,patientH,120,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,49,142,49,0,8,11.0,104.0,55.0,93.0,-49.0,44.0,200
